accuracy,pruning,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,cut-edges,motif,no_connected_components,mean_connected_components,avg_node_strength,1-hop_nei,cut-nodes,k-core,spectral_gap,spectral_radius
0.065,synflow,0.98,Resnet-32,tinyimagenet,0,29,layer3.3.conv1,0.0084906686097383,128,97,0,855,109,1.1743119266055049,0.5194741487503052,1.7578125,0,1.390625,2.4117259979248047,7.0958386031167375
0.065,synflow,0.98,Resnet-32,tinyimagenet,0,30,layer3.3.conv2,0.0080837672576308,128,86,0,700,109,1.1743119266055049,0.4481661319732666,1.671875,0,1.0546875,2.2326762676239014,6.7182263739479975
0.065,synflow,0.98,Resnet-32,tinyimagenet,0,31,layer3.4.conv1,0.0078667532652616,128,77,0,595,111,1.1531531531531531,0.6264896392822266,1.6015625,0,0.984375,3.340426445007324,9.844214338938784
0.065,synflow,0.98,Resnet-32,tinyimagenet,0,32,layer3.4.conv2,0.0079481340944767,128,78,0,609,111,1.1531531531531531,0.6905226707458496,1.609375,0,1.109375,3.635187864303589,10.396679033784634
0.065,synflow,0.98,Resnet-32,tinyimagenet,0,33,linear,0.0291406251490116,264,373,65,8854,78,3.3846153846153846,1.775709210020123,2.412878787878788,8,1.518939393939394,2.3193154335021973,34.272202479696055
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,0,conv1,0.4722222089767456,19,36,0,234,5,3.8,4.175382915296052,2.8947368421052637,0,2.3684210526315788,5.528056144714356,17.647567540267254
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,1,layer1.0.conv1,0.1310763955116272,32,84,0,674,13,2.4615384615384617,2.443802833557129,3.625,0,4.15625,2.683150291442871,9.288520853074484
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,2,layer1.0.conv2,0.1323784738779068,32,78,0,609,15,2.1333333333333333,2.418878555297852,3.4375,0,4.4375,3.100978374481201,8.930660847371401
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,3,layer1.1.conv1,0.1315104216337204,32,77,0,592,15,2.1333333333333333,2.167396545410156,3.40625,0,3.9375,2.4977078437805176,8.475416397053468
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,4,layer1.1.conv2,0.1341145783662796,32,80,0,640,15,2.1333333333333333,2.024892807006836,3.5,0,4.5,2.2853472232818604,7.776045872574946
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,5,layer1.2.conv1,0.1336805522441864,32,79,0,624,15,2.1333333333333333,2.188438415527344,3.46875,0,4.46875,3.1572039127349854,8.362148740212922
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,6,layer1.2.conv2,0.1293402761220932,32,81,0,641,14,2.2857142857142856,2.0322799682617188,3.53125,0,4.53125,2.646557331085205,7.937014312484431
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,7,layer1.3.conv1,0.1332465261220932,32,86,1,697,13,2.4615384615384617,2.2257447242736816,3.6875,1,4.6875,2.896428346633911,8.516778914197241
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,8,layer1.3.conv2,0.1258680522441864,32,79,0,617,15,2.1333333333333333,1.862903714179993,3.46875,0,4.46875,2.584198474884033,7.243150137838219
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,9,layer1.4.conv1,0.1280381977558136,32,81,0,630,14,2.2857142857142856,2.292047500610352,3.53125,0,4.53125,2.456206560134888,9.55592829670267
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,10,layer1.4.conv2,0.1254340261220932,32,74,0,552,15,2.1333333333333333,1.9234952926635744,3.3125,0,3.84375,2.767951726913452,7.958695692762131
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,11,layer2.0.conv1,0.0670572891831398,48,87,0,731,30,1.6,1.555102030436198,2.8125,0,3.145833333333333,2.868613243103028,8.611742632092351
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,12,layer2.0.conv2,0.0334201380610466,64,99,0,858,44,1.4545454545454546,1.1707844734191897,2.546875,0,2.546875,2.651546001434326,8.237285343130868
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,13,layer2.0.shortcut.0,0.009765625,48,5,5,0,43,1.1162790697674418,0.0124931335449218,1.1041666666666667,0,0.2083333333333333,0.0024413913488388,0.1463623046875
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,14,layer2.1.conv1,0.0316840261220932,64,84,0,668,46,1.391304347826087,1.0018049478530884,2.3125,0,2.3125,2.543144941329956,7.976493112540207
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,15,layer2.1.conv2,0.0338541679084301,64,84,0,674,46,1.391304347826087,0.9085264205932616,2.3125,0,2.3125,2.111703872680664,6.739251615970766
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,16,layer2.2.conv1,0.0333116315305233,64,90,0,765,46,1.391304347826087,0.9213390350341796,2.40625,0,2.671875,2.2890865802764893,7.028228263925979
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,17,layer2.2.conv2,0.0315755195915699,64,80,1,626,46,1.391304347826087,0.8692445755004883,2.25,1,2.25,2.241658926010132,6.590817631504079
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,18,layer2.3.conv1,0.0315755195915699,64,83,0,657,46,1.391304347826087,0.8175550699234009,2.296875,0,2.3125,1.727806568145752,7.164144884778868
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,19,layer2.3.conv2,0.0282118059694767,64,72,0,540,48,1.3333333333333333,0.8036575317382812,2.125,0,2.125,2.170116424560547,6.582459057832737
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,20,layer2.4.conv1,0.0300564244389534,64,82,2,658,45,1.4222222222222225,0.865476131439209,2.28125,2,2.28125,2.308084011077881,6.561095089533672
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,21,layer2.4.conv2,0.0316840261220932,64,81,0,645,46,1.391304347826087,0.8335697650909424,2.265625,0,2.265625,2.0119733810424805,6.298297808587628
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,22,layer3.0.conv1,0.0171983502805233,96,83,0,664,78,1.2307692307692308,0.8162380854288737,1.8645833333333333,0,1.375,2.909831047058105,9.017493560852472
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,23,layer3.0.conv2,0.0084906686097383,128,94,0,803,109,1.1743119266055049,0.6883520185947418,1.734375,0,1.2421875,3.344362497329712,9.651416827108529
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,24,layer3.0.shortcut.0,0.00048828125,96,1,1,0,95,1.0105263157894735,0.001132329305013,1.0104166666666667,0,0.0208333333333333,0.0543518103659153,0.10870361328125
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,25,layer3.1.conv1,0.0080023873597383,128,80,0,632,111,1.1531531531531531,0.6079919338226318,1.625,0,1.125,3.213205099105835,9.12340052352951
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,26,layer3.1.conv2,0.0085720485076308,128,100,0,884,108,1.1851851851851851,0.6305253505706787,1.78125,0,1.2890625,2.889881134033203,8.569060483194944
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,27,layer3.2.conv1,0.00830078125,128,95,0,810,108,1.1851851851851851,0.605147123336792,1.7421875,0,1.2421875,2.903179168701172,8.716776619683172
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,28,layer3.2.conv2,0.0076497397385537,128,79,0,603,110,1.1636363636363636,0.4476814270019531,1.6171875,0,1.0,2.222228527069092,6.668060130275429
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,29,layer3.3.conv1,0.0077311196364462,128,74,0,551,111,1.1531531531531531,0.5697407722473145,1.578125,0,0.9609375,3.0848865509033203,8.719298299281961
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,30,layer3.3.conv2,0.0077582467347383,128,77,0,595,111,1.1531531531531531,0.5442509651184082,1.6015625,0,1.1015625,2.7601380348205566,8.166928533896524
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,31,layer3.4.conv1,0.0082465279847383,128,93,0,783,109,1.1743119266055049,0.6796404123306274,1.7265625,0,1.2265625,2.787678003311157,9.523982653321273
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,32,layer3.4.conv2,0.0079210065305233,128,84,0,667,110,1.1636363636363636,0.6946985721588135,1.65625,0,1.0390625,3.055624723434448,10.027675910422651
0.0866,synflow,0.98,Resnet-32,tinyimagenet,1,33,linear,0.0301562491804361,264,386,48,9214,85,3.1058823529411765,1.785995223305442,2.462121212121212,8,1.571969696969697,2.8330273628234863,39.86283756096312
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,0,conv1,0.5324074029922485,19,39,0,273,4,4.75,4.212710731907895,3.0526315789473686,0,2.526315789473684,4.981297492980957,16.917507851381565
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,1,layer1.0.conv1,0.13671875,32,99,0,899,12,2.6666666666666665,2.382291793823242,4.09375,0,5.09375,3.0266757011413574,10.370714955631776
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,2,layer1.0.conv2,0.1284722238779068,32,77,0,582,14,2.2857142857142856,1.9931421279907229,3.40625,0,3.96875,2.7373743057250977,9.641962089485316
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,3,layer1.1.conv1,0.1263020783662796,32,76,0,577,15,2.1333333333333333,2.029243469238281,3.375,0,3.9375,2.4104537963867188,8.040416340287749
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,4,layer1.1.conv2,0.1219618022441864,32,71,0,517,15,2.1333333333333333,1.7603302001953125,3.21875,0,3.75,2.1622977256774902,6.946624325709297
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,5,layer1.2.conv1,0.1267361044883728,32,80,0,621,14,2.2857142857142856,1.8684616088867188,3.5,0,4.5,2.2665786743164062,7.568885095259161
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,6,layer1.2.conv2,0.1315104216337204,32,80,0,632,15,2.1333333333333333,1.7154598236083984,3.5,0,4.5,2.257148265838623,6.539693621246808
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,7,layer1.3.conv1,0.1206597238779068,32,70,0,511,16,2.0,1.5842647552490234,3.1875,0,3.71875,2.4271559715271,6.757832961057539
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,8,layer1.3.conv2,0.1215277761220932,32,74,1,557,14,2.2857142857142856,1.49473237991333,3.3125,1,3.84375,1.9721941947937007,6.258164256358876
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,9,layer1.4.conv1,0.1280381977558136,32,78,0,608,15,2.1333333333333333,2.259645462036133,3.4375,0,4.4375,2.889763832092285,9.317231231460466
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,10,layer1.4.conv2,0.1263020783662796,32,71,0,525,16,2.0,1.829315185546875,3.21875,0,4.21875,2.5028955936431885,7.232078708956373
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,11,layer2.0.conv1,0.0661892369389534,48,79,0,616,31,1.5483870967741935,1.4223543802897136,2.645833333333333,0,3.0,2.527616024017334,7.986441377553836
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,12,layer2.0.conv2,0.0320095494389534,64,80,0,632,47,1.3617021276595744,1.0350394546985626,2.25,0,2.25,2.66425895690918,7.840627312616699
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,13,layer2.0.shortcut.0,0.00390625,48,2,2,0,46,1.0434782608695652,0.0049883524576822,1.0416666666666667,0,0.0833333333333333,0.0111389197409152,0.1308593749999999
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,14,layer2.1.conv1,0.0347222238779068,64,94,0,798,45,1.4222222222222225,1.0527725219726562,2.46875,0,2.46875,2.582206964492798,7.764334745897003
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,15,layer2.1.conv2,0.0320095494389534,64,69,0,510,48,1.3333333333333333,0.8498163223266602,2.078125,0,1.84375,2.263416290283203,6.966801488980313
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,16,layer2.2.conv1,0.03125,64,73,0,558,47,1.3617021276595744,0.8295490741729736,2.140625,0,1.90625,2.313936710357666,8.355602403256821
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,17,layer2.2.conv2,0.0326605886220932,64,75,0,585,47,1.3617021276595744,0.7736421227455139,2.171875,0,1.9375,1.9349675178527832,6.535825230754398
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,18,layer2.3.conv1,0.0321180559694767,64,75,0,585,47,1.3617021276595744,0.834691047668457,2.171875,0,1.9375,2.3897151947021484,6.719300838017992
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,19,layer2.3.conv2,0.0346137136220932,64,92,0,774,45,1.4222222222222225,0.7895165681838989,2.4375,0,2.46875,1.806265115737915,5.3373136136056
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,20,layer2.4.conv1,0.0324435755610466,64,80,0,625,46,1.391304347826087,0.811194658279419,2.25,0,2.25,1.8890888690948489,6.503166178384805
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,21,layer2.4.conv2,0.0348307304084301,64,96,0,831,45,1.4222222222222225,0.8040108680725098,2.5,0,2.765625,1.839483499526977,5.461149699393797
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,22,layer3.0.conv1,0.01708984375,96,99,0,862,76,1.263157894736842,0.7569939295450846,2.03125,0,1.6979166666666667,2.262280941009521,8.414894427787761
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,23,layer3.0.conv2,0.0081922747194767,128,93,0,790,109,1.1743119266055049,0.6543359756469727,1.7265625,0,1.2265625,3.1443872451782227,8.918489242978456
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,24,layer3.0.shortcut.0,0.0,96,0,0,0,96,1.0,0.0,1.0,0,0.0,,
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,25,layer3.1.conv1,0.0078938798978924,128,82,0,651,110,1.1636363636363636,0.552560567855835,1.640625,0,1.140625,2.688015937805176,8.25187833654375
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,26,layer3.1.conv2,0.0078125,128,72,0,540,112,1.1428571428571428,0.4771203994750976,1.5625,0,1.0625,2.68541955947876,7.5745746722049105
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,27,layer3.2.conv1,0.00830078125,128,76,0,577,111,1.1531531531531531,0.4862442016601562,1.59375,0,0.9765625,2.43729305267334,7.447194565835753
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,28,layer3.2.conv2,0.0082194013521075,128,88,1,724,109,1.1743119266055049,0.4552292823791504,1.6875,1,1.1953125,2.1906700134277344,6.628487204439599
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,29,layer3.3.conv1,0.0077853733673691,128,79,0,606,110,1.1636363636363636,0.4576220512390136,1.6171875,0,1.0,1.7267030477523804,6.96209347055254
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,30,layer3.3.conv2,0.0072970921173691,128,70,1,507,111,1.1531531531531531,0.3754940032958984,1.546875,1,1.046875,1.9674856662750244,6.084324714359379
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,31,layer3.4.conv1,0.0089518232271075,128,95,0,836,108,1.1851851851851851,0.5246162414550781,1.7421875,0,1.125,2.509596347808838,7.618280476230963
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,32,layer3.4.conv2,0.0080837672576308,128,80,0,690,109,1.1743119266055049,0.4716696739196777,1.625,0,0.90625,1.9709045886993408,7.641917182096717
0.0594,synflow,0.98,Resnet-32,tinyimagenet,2,33,linear,0.0277343746274709,264,355,66,10966,79,3.3417721518987342,1.4220402710365527,2.3446969696969697,6,1.428030303030303,2.458685874938965,39.17452300277163
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,0,conv1,0.7523148059844971,19,48,0,408,1,19.0,3.782701994243421,3.526315789473684,0,3.0,4.396541595458984,14.719078385496283
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,1,layer1.0.conv1,0.4852430522441864,32,224,0,2963,1,32.0,4.065887361764908,8.0,0,10.90625,2.864082098007202,9.156568380561064
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,2,layer1.0.conv2,0.4513888955116272,32,215,0,2758,1,32.0,3.793523788452149,7.71875,0,9.90625,2.7557828426361084,8.416546601898798
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,3,layer1.1.conv1,0.3975694477558136,32,216,0,2804,1,32.0,3.5996002554893494,7.75,0,10.625,2.702522039413452,8.364712514168927
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,4,layer1.1.conv2,0.3567708432674408,32,191,0,2232,1,32.0,2.736184537410736,6.96875,0,8.6875,1.868761658668518,6.153106924823651
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,5,layer1.2.conv1,0.3967013955116272,32,208,0,2588,1,32.0,3.0485094785690308,7.5,0,9.75,2.154688835144043,6.783011968956367
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,6,layer1.2.conv2,0.3289930522441864,32,184,0,2093,1,32.0,2.116743564605713,6.75,0,8.28125,1.3991740942001345,5.046953844917214
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,7,layer1.3.conv1,0.2638888955116272,32,148,0,1490,3,10.666666666666666,1.7091190814971924,5.625,0,6.71875,1.5370328426361084,4.92812277522611
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,8,layer1.3.conv2,0.20703125,32,135,1,1221,1,32.0,1.2585808038711548,5.21875,1,5.4375,0.9659366607666016,3.699361433199548
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,9,layer1.4.conv1,0.2074652761220932,32,137,1,1333,4,8.0,1.45954829454422,5.28125,1,5.84375,1.070958375930786,3.974008537411694
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,10,layer1.4.conv2,0.1549479216337204,32,122,1,1043,1,32.0,1.089925765991211,4.8125,1,5.0,0.7231296300888062,3.1915882593685083
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,11,layer2.0.conv1,0.1486545205116272,48,214,4,2554,2,24.0,1.1111053625742595,5.458333333333333,4,5.895833333333333,1.0489208698272705,4.495604147329814
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,12,layer2.0.conv2,0.0398220494389534,64,174,7,1784,15,4.266666666666667,0.7184130549430847,3.71875,7,3.546875,0.9814019799232484,3.786386949123457
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,13,layer2.0.shortcut.0,0.298828125,48,153,6,1317,5,9.6,0.6188354889551798,4.1875,6,4.083333333333333,0.3792924880981445,2.32928224751691
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,14,layer2.1.conv1,0.0258246529847383,64,120,5,923,23,2.782608695652174,0.1639693975448608,2.875,5,2.3125,0.3763409852981567,2.276670192070635
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,15,layer2.1.conv2,0.001953125,64,14,14,17,50,1.28,0.0146729946136474,1.21875,8,0.265625,0.0533027648925781,0.2983398437500001
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,16,layer2.2.conv1,0.0027126735076308,64,17,8,28,50,1.28,0.0190405845642089,1.265625,5,0.390625,0.2015987187623977,0.5355493667723478
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,17,layer2.2.conv2,0.0009765625,64,8,8,6,56,1.1428571428571428,0.0134484767913818,1.125,4,0.171875,0.0735025480389595,0.4124595934965878
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,18,layer2.3.conv1,0.0001085069452528,64,1,1,0,63,1.0158730158730158,0.0005474090576171,1.015625,0,0.03125,0.01751708984375,0.0350341796875
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,19,layer2.3.conv2,0.0001085069452528,64,1,1,0,63,1.0158730158730158,0.000385046005249,1.015625,0,0.03125,0.0123214730992913,0.0246429443359375
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,20,layer2.4.conv1,0.0,64,0,0,0,64,1.0,0.0,1.0,0,0.0,,
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,21,layer2.4.conv2,0.0,64,0,0,0,64,1.0,0.0,1.0,0,0.0,,
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,22,layer3.0.conv1,5.425347262644209e-05,96,1,1,0,95,1.0105263157894735,0.0003973642985026,1.0104166666666667,0,0.0208333333333333,0.0190734844654798,0.03814697265625
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,23,layer3.0.conv2,0.0,128,0,0,0,128,1.0,0.0,1.0,0,0.0,,
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,24,layer3.0.shortcut.0,0.01318359375,96,27,16,57,72,1.3333333333333333,0.0802038113276163,1.28125,7,0.375,0.03757244348526,1.49094247736151
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,25,layer3.1.conv1,0.0,128,0,0,0,128,1.0,0.0,1.0,0,0.0,,
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,26,layer3.1.conv2,2.7126736313221045e-05,128,1,1,0,127,1.0078740157480317,0.0002634525299072,1.0078125,0,0.015625,0.0168609581887722,0.033721923828125
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,27,layer3.2.conv1,0.0,128,0,0,0,128,1.0,0.0,1.0,0,0.0,,
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,28,layer3.2.conv2,0.0,128,0,0,0,128,1.0,0.0,1.0,0,0.0,,
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,29,layer3.3.conv1,2.7126736313221045e-05,128,1,1,0,127,1.0078740157480317,0.00020432472229,1.0078125,0,0.015625,0.0130767812952399,0.0261535644531249
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,30,layer3.3.conv2,5.425347262644209e-05,128,2,2,1,126,1.0158730158730158,0.0004160404205322,1.015625,1,0.0234375,0.0189450345933437,0.0401869638111747
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,31,layer3.4.conv1,0.0,128,0,0,0,128,1.0,0.0,1.0,0,0.0,,
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,32,layer3.4.conv2,0.0,128,0,0,0,128,1.0,0.0,1.0,0,0.0,,
0.0304,prospr,0.98,Resnet-32,tinyimagenet,0,33,linear,0.0148437498137354,264,190,24,2555,189,1.3968253968253967,0.2877169811364376,1.7196969696969695,10,0.8446969696969697,1.175511598587036,9.628956329672398
0.043,prospr,0.98,Resnet-32,tinyimagenet,1,0,conv1,0.8194444179534912,19,48,0,408,1,19.0,3.8805766858552633,3.526315789473684,0,3.0,4.460867881774902,15.212295769629373
0.043,prospr,0.98,Resnet-32,tinyimagenet,1,1,layer1.0.conv1,0.5269097089767456,32,237,0,3295,1,32.0,4.397640228271484,8.40625,0,12.9375,2.8375790119171143,10.624166362124155
0.043,prospr,0.98,Resnet-32,tinyimagenet,1,2,layer1.0.conv2,0.5390625,32,228,0,3093,1,32.0,4.272329330444336,8.125,0,11.65625,3.3698697090148926,9.300639072763472
0.043,prospr,0.98,Resnet-32,tinyimagenet,1,3,layer1.1.conv1,0.4930555522441864,32,216,0,2795,1,32.0,4.094730377197266,7.75,0,10.65625,3.115734338760376,8.958493638359727
0.043,prospr,0.98,Resnet-32,tinyimagenet,1,4,layer1.1.conv2,0.4457465410232544,32,214,0,2710,1,32.0,3.5739986896514893,7.6875,0,9.9375,2.585370779037476,8.127144266291191
0.043,prospr,0.98,Resnet-32,tinyimagenet,1,5,layer1.2.conv1,0.4075520932674408,32,179,0,2038,1,32.0,3.2109827995300293,6.59375,0,8.21875,2.573190689086914,8.937068094808636
0.043,prospr,0.98,Resnet-32,tinyimagenet,1,6,layer1.2.conv2,0.2990451455116272,32,161,0,1628,1,32.0,2.131731986999512,6.03125,0,6.6875,1.3616609573364258,5.488750599888269
0.043,prospr,0.98,Resnet-32,tinyimagenet,1,7,layer1.3.conv1,0.2855902910232544,32,158,0,1627,3,10.666666666666666,2.228059887886048,5.9375,0,7.09375,1.7323753833770752,6.5097154707562535
0.043,prospr,0.98,Resnet-32,tinyimagenet,1,8,layer1.3.conv2,0.1974826455116272,32,138,0,1228,1,32.0,1.5340992212295532,5.3125,0,6.03125,1.001554250717163,3.974272695713191
0.043,prospr,0.98,Resnet-32,tinyimagenet,1,9,layer1.4.conv1,0.2035590261220932,32,119,0,987,3,10.666666666666666,1.4062050580978394,4.71875,0,5.0,1.1136914491653442,4.638918497404839
