accuracy,pruning,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,cut-edges,motif,no_connected_components,mean_connected_components,avg_node_strength,1-hop_nei,cut-nodes,k-core,spectral_gap,spectral_radius
0.4696,snfs,0.95,CONV-6,tinyimagenet,1,6,convs1.14,0.051361083984375,1408,15147,21,923604,144,9.77777777777778,1.133173765275966,11.7578125,21,11.825284090909092,1.2843843,11.336147064569133
0.4696,snfs,0.95,CONV-6,tinyimagenet,1,7,convs1.17,0.0243275966495275,2560,14349,121,867283,768,3.333333333333333,0.5557868969626725,6.605078125,86,6.022265625,1.0837704,15.212002099557772
0.4696,snfs,0.95,CONV-6,tinyimagenet,1,9,linear.0,0.0138540267944335,4352,14527,479,563605,2008,2.1673306772908365,0.3671653516152325,4.338005514705882,199,3.687040441176471,0.71127295,7.668654023141942
0.4696,snfs,0.95,CONV-6,tinyimagenet,1,10,linear.3,0.219390869140625,512,14378,2,903307,7,73.14285714285714,3.2944613695144653,29.08203125,2,36.669921875,2.6383526,8.45614973826386
0.4696,snfs,0.95,CONV-6,tinyimagenet,1,11,linear.6,0.1707421839237213,456,8742,0,360152,6,76.0,7.915239568342242,20.17105263157895,0,25.56798245614035,4.466106,18.103794803867306
0.468,snfs,0.95,CONV-6,tinyimagenet,2,0,convs1.0,0.75,91,1296,0,47304,17,5.352941176470588,3.093268562149216,15.24175824175824,0,22.25274725274725,2.6859174,10.7688469441552
0.468,snfs,0.95,CONV-6,tinyimagenet,2,1,convs1.3,0.4134928286075592,640,15243,5,2198273,164,3.902439024390244,1.8693719409406184,24.8171875,1,29.4875,2.6173248,13.333446662860217
0.468,snfs,0.95,CONV-6,tinyimagenet,2,3,convs1.7,0.220458984375,704,16254,2,1593227,11,64.0,2.175811478360133,24.088068181818183,2,26.298295454545453,2.043829,16.9879354212525
0.468,snfs,0.95,CONV-6,tinyimagenet,2,4,convs1.10,0.1050347238779068,1280,15488,16,1242306,115,11.130434782608695,1.2409547965973615,13.1,14,13.41796875,1.5582646,13.030909583980565
0.468,snfs,0.95,CONV-6,tinyimagenet,2,6,convs1.14,0.0510898157954216,1408,15067,12,911286,123,11.447154471544716,1.1273838400163434,11.700994318181818,11,11.862215909090908,1.1084359,13.33191564775152
0.468,snfs,0.95,CONV-6,tinyimagenet,2,7,convs1.17,0.0241478811949491,2560,14243,116,816536,740,3.45945945945946,0.5515215232037007,6.563671875,76,5.9265625,1.1656495,11.356034286233434
0.468,snfs,0.95,CONV-6,tinyimagenet,2,9,linear.0,0.0136165618896484,4352,14278,478,545660,1970,2.209137055837564,0.3618849621099584,4.280790441176471,200,3.693474264705882,0.64458966,8.874993427810422
0.468,snfs,0.95,CONV-6,tinyimagenet,2,10,linear.3,0.2176971435546875,512,14267,3,891408,3,170.66666666666666,3.258544448763132,28.865234375,3,35.353515625,2.577735,8.77276011655195
0.468,snfs,0.95,CONV-6,tinyimagenet,2,11,linear.6,0.1705273389816284,456,8731,1,356352,3,152.0,7.90694146407278,20.146929824561404,1,25.723684210526315,4.355919,18.17130417355996
0.4438,rigl,0.95,CONV-6,tinyimagenet,0,0,convs1.0,0.6950231194496155,91,1201,0,41405,18,5.055555555555555,2.796192828115526,14.197802197802195,0,21.208791208791208,2.6262016,9.773296781719669
0.4438,rigl,0.95,CONV-6,tinyimagenet,0,1,convs1.3,0.0603569895029068,640,2225,72,62532,235,2.723404255319149,0.5984365342184901,4.4765625,34,4.0328125,0.7742379,7.796892403124843
0.4438,rigl,0.95,CONV-6,tinyimagenet,0,3,convs1.7,0.0437147356569767,704,3223,46,98806,125,5.632,0.7477074019949544,5.578125,31,5.068181818181818,0.6430752,10.121212372171454
0.4438,rigl,0.95,CONV-6,tinyimagenet,0,4,convs1.10,0.0297715924680233,1280,4390,117,137846,423,3.026004728132388,0.5121388481929898,4.4296875,66,3.7890625,0.7248521,8.457857566468787
0.4438,rigl,0.95,CONV-6,tinyimagenet,0,6,convs1.14,0.02171834371984,1408,6405,91,199625,363,3.878787878787879,0.629407757808539,5.549005681818182,65,5.060369318181818,0.6884712,9.052969214892933
0.4438,rigl,0.95,CONV-6,tinyimagenet,0,7,convs1.17,0.0149671770632267,2560,8828,181,312100,1014,2.52465483234714,0.4064912382513285,4.4484375,109,3.7078125,1.0032248,10.955452112181362
0.4438,rigl,0.95,CONV-6,tinyimagenet,0,9,linear.0,0.0693235397338867,4352,72691,192,12182410,958,4.542797494780793,1.2725762020632183,17.702895220588236,122,18.857536764705884,3.0349712,16.950527841839005
0.4438,rigl,0.95,CONV-6,tinyimagenet,0,10,linear.3,0.1298065185546875,512,8507,0,321382,7,73.14285714285714,2.1681194414850324,17.615234375,0,20.197265625,1.5347285,5.957158265809402
0.4438,rigl,0.95,CONV-6,tinyimagenet,0,11,linear.6,0.1511718779802322,456,7740,0,301189,7,65.14285714285714,6.105489283015854,17.973684210526315,0,20.94956140350877,2.9140105,14.665225296887348
0.4383,rigl,0.95,CONV-6,tinyimagenet,1,0,convs1.0,0.7025462985038757,91,1214,0,42280,19,4.789473684210527,2.84847612957378,14.34065934065934,0,21.35164835164835,2.7634661,10.64173847479305
0.4383,rigl,0.95,CONV-6,tinyimagenet,1,1,convs1.3,0.060302734375,640,2223,75,63841,240,2.6666666666666665,0.5990758705884218,4.4734375,36,3.975,0.71974325,7.76855604154061
0.4383,rigl,0.95,CONV-6,tinyimagenet,1,3,convs1.7,0.0451253242790699,704,3327,28,106145,141,4.99290780141844,0.7628982170400295,5.7258522727272725,19,5.220170454545454,0.68332183,11.148750035812236
0.4383,rigl,0.95,CONV-6,tinyimagenet,1,4,convs1.10,0.029561361297965,1280,4359,136,132583,406,3.1527093596059115,0.5159160767681896,4.40546875,66,3.71640625,0.7360275,7.14027994795347
0.4383,rigl,0.95,CONV-6,tinyimagenet,1,6,convs1.14,0.0217319056391716,1408,6409,96,211024,349,4.034383954154728,0.6217296545986425,5.551846590909091,66,4.994318181818182,0.66191864,9.491660176557074
0.4383,rigl,0.95,CONV-6,tinyimagenet,1,7,convs1.17,0.0146094430238008,2560,8617,177,301582,1048,2.442748091603053,0.398622681107372,4.366015625,109,3.65,0.89990735,9.5213959057827
0.4383,rigl,0.95,CONV-6,tinyimagenet,1,9,linear.0,0.0693798065185546,4352,72750,233,12254175,1033,4.21297192642788,1.2694166820660673,17.71645220588235,144,18.911075367647054,3.1072552,17.23588145385215
0.4383,rigl,0.95,CONV-6,tinyimagenet,1,10,linear.3,0.132476806640625,512,8682,7,336149,5,102.4,2.215882151853293,17.95703125,7,21.20703125,1.5447613,6.376620424325752
0.4383,rigl,0.95,CONV-6,tinyimagenet,1,11,linear.6,0.1478320360183715,456,7569,2,288898,5,91.2,6.033622670069075,17.598684210526315,2,20.87280701754386,2.761023,15.66730573491111
0.4346,rigl,0.95,CONV-6,tinyimagenet,2,0,convs1.0,0.7065972089767456,91,1221,0,42110,14,6.5,2.93859810095567,14.417582417582418,0,21.428571428571427,2.6118927,9.950183662459809
0.4346,rigl,0.95,CONV-6,tinyimagenet,2,1,convs1.3,0.0587022565305233,640,2164,74,59328,219,2.922374429223744,0.583338338509202,4.38125,40,3.721875,0.80654883,7.906991510886949
0.4346,rigl,0.95,CONV-6,tinyimagenet,2,3,convs1.7,0.0458848737180233,704,3383,31,106617,110,6.4,0.7714279217814858,5.805397727272728,25,5.316761363636363,0.6977625,12.683753609311347
0.4346,rigl,0.95,CONV-6,tinyimagenet,2,4,convs1.10,0.0295952688902616,1280,4364,117,138797,445,2.8764044943820224,0.5206358104012907,4.409375,58,3.7578125,0.785107,7.598562734185066
0.4346,rigl,0.95,CONV-6,tinyimagenet,2,6,convs1.14,0.02227783203125,1408,6570,74,220174,380,3.705263157894737,0.6356686725365844,5.666193181818182,54,5.096590909090909,0.73200285,8.332676355973177
0.4346,rigl,0.95,CONV-6,tinyimagenet,2,7,convs1.17,0.0147230364382267,2560,8684,211,325484,982,2.606924643584521,0.394351991917938,4.3921875,117,3.623828125,1.1625178,11.302148103663123
0.4346,rigl,0.95,CONV-6,tinyimagenet,2,9,linear.0,0.0691642761230468,4352,72524,234,12157044,1053,4.1329534662868,1.271012923680246,17.66452205882353,147,19.19761029411765,3.1576986,17.145013649835327
0.4346,rigl,0.95,CONV-6,tinyimagenet,2,10,linear.3,0.1291046142578125,512,8461,5,327517,8,64.0,2.16198670398444,17.525390625,5,19.95703125,1.5869353,6.642822074966167
0.4346,rigl,0.95,CONV-6,tinyimagenet,2,11,linear.6,0.1486328095197677,456,7610,2,296779,8,57.0,6.026679081874981,17.68859649122807,2,20.587719298245613,2.889803,17.610684751449966
0.4301,itop,0.95,CONV-6,tinyimagenet,0,0,convs1.0,0.71875,91,1242,0,44091,19,4.789473684210527,3.3002482652664185,14.648351648351648,0,21.65934065934066,2.6291769,10.517414256142036
0.4301,itop,0.95,CONV-6,tinyimagenet,0,1,convs1.3,0.0557183176279068,640,2054,13,38835,166,3.855421686746988,0.6125625943765044,4.209375,13,3.521875,0.24114287,6.339179697990844
0.4301,itop,0.95,CONV-6,tinyimagenet,0,3,convs1.7,0.0432264544069767,704,3187,14,51302,6,117.33333333333331,0.7804908429018476,5.526988636363637,12,5.254261363636363,0.30319476,5.260181232441396
0.4301,itop,0.95,CONV-6,tinyimagenet,0,4,convs1.10,0.0289442278444767,1280,4268,116,85279,48,26.666666666666668,0.5152197953313589,4.334375,77,3.69375,0.3070469,5.390296632200065
0.4301,itop,0.95,CONV-6,tinyimagenet,0,6,convs1.14,0.0211893711239099,1408,6249,34,99671,9,156.44444444444446,0.604151967743581,5.438210227272728,33,4.887784090909091,0.22696352,4.393875722745429
0.4301,itop,0.95,CONV-6,tinyimagenet,0,7,convs1.17,0.0152096217498183,2560,8971,213,183445,81,31.604938271604937,0.4198969315271824,4.504296875,142,3.846875,0.21654707,4.921924417176656
0.4301,itop,0.95,CONV-6,tinyimagenet,0,9,linear.0,0.0706901550292968,4352,74124,6,11455275,3,1450.6666666666667,1.3216916860683876,18.032169117647054,6,18.27504595588235,2.0687199,14.13664096860043
0.4301,itop,0.95,CONV-6,tinyimagenet,0,10,linear.3,0.1277008056640625,512,8369,0,276231,1,512.0,2.192460904130712,17.345703125,0,22.7578125,1.4221447,4.915636079288603
0.4301,itop,0.95,CONV-6,tinyimagenet,0,11,linear.6,0.1407421827316284,456,7206,0,236040,1,456.0,6.215184982408557,16.80263157894737,0,21.410087719298247,3.5178828,13.848982347592909
0.4272,itop,0.95,CONV-6,tinyimagenet,1,0,convs1.0,0.6979166865348816,91,1206,0,39910,13,7.0,3.2378799456816454,14.252747252747254,0,19.494505494505493,2.5812273,10.98457685103758
0.4272,itop,0.95,CONV-6,tinyimagenet,1,1,convs1.3,0.0653483048081398,640,2409,22,53663,114,5.614035087719298,0.650239335745573,4.7640625,18,4.2328125,0.23897672,6.423403146965853
0.4272,itop,0.95,CONV-6,tinyimagenet,1,3,convs1.7,0.0454237200319767,704,3349,13,55476,5,140.8,0.7820626182312315,5.7571022727272725,12,5.544034090909091,0.30360115,5.606744948702566
0.4272,itop,0.95,CONV-6,tinyimagenet,1,4,convs1.10,0.0298258457332849,1280,4398,108,88449,37,34.5945945945946,0.5253922592848539,4.4359375,69,3.7875,0.28171873,5.446864311271315
0.4272,itop,0.95,CONV-6,tinyimagenet,1,6,convs1.14,0.0217658150941133,1408,6419,32,104782,10,140.8,0.6146634251556613,5.558948863636363,30,5.390625,0.25491005,4.226780130414404
0.4272,itop,0.95,CONV-6,tinyimagenet,1,7,convs1.17,0.0146043561398983,2560,8614,234,169359,98,26.12244897959184,0.4121783669572323,4.36484375,148,3.726171875,0.22697347,4.839464207259465
0.4272,itop,0.95,CONV-6,tinyimagenet,1,9,linear.0,0.0688438415527343,4352,72188,4,10865270,3,1450.6666666666667,1.2998225503765486,17.587316176470587,4,17.881893382352942,2.0206163,13.2745187212742
0.4272,itop,0.95,CONV-6,tinyimagenet,1,10,linear.3,0.13250732421875,512,8684,0,297716,1,512.0,2.262084824731573,17.9609375,0,23.7265625,1.4862449,5.07590818692361
0.4272,itop,0.95,CONV-6,tinyimagenet,1,11,linear.6,0.153359368443489,456,7852,0,280388,1,456.0,6.467946983481708,18.219298245614038,0,23.375,3.760662,14.404181752521636
0.4267,itop,0.95,CONV-6,tinyimagenet,2,0,convs1.0,0.5914351940155029,91,1022,0,28573,11,8.272727272727273,3.128723808697292,12.23076923076923,0,15.934065934065934,2.3223662,9.65850024888375
0.4267,itop,0.95,CONV-6,tinyimagenet,2,1,convs1.3,0.0563422292470932,640,2077,37,39576,103,6.213592233009709,0.605963390879333,4.2453125,25,3.6234375,0.27893233,6.060409018283635
0.4267,itop,0.95,CONV-6,tinyimagenet,2,3,convs1.7,0.04345703125,704,3204,19,51782,7,100.57142857142856,0.7748175185512413,5.551136363636363,18,5.274147727272728,0.37150574,6.469787844294719
0.4267,itop,0.95,CONV-6,tinyimagenet,2,4,convs1.10,0.0268690325319767,1280,3962,165,71379,50,25.6,0.4911259953863919,4.0953125,93,3.28359375,0.2996784,4.886135207532846
0.4267,itop,0.95,CONV-6,tinyimagenet,2,6,convs1.14,0.0244242344051599,1408,7203,21,134104,8,176.0,0.6629041584885933,6.115767045454546,17,5.730113636363637,0.23583555,5.496238127832265
0.4267,itop,0.95,CONV-6,tinyimagenet,2,7,convs1.17,0.0148603655397892,2560,8765,219,173306,120,21.33333333333333,0.4131393401417881,4.423828125,155,3.783984375,0.24044073,3.868567101315127
0.4267,itop,0.95,CONV-6,tinyimagenet,2,9,linear.0,0.0699787139892578,4352,73378,6,11236694,3,1450.6666666666667,1.3149050050689015,17.860753676470587,6,18.11305147058824,2.0480218,14.795642587329231
0.4267,itop,0.95,CONV-6,tinyimagenet,2,10,linear.3,0.12322998046875,512,8076,1,258256,1,512.0,2.178956509800628,16.7734375,1,21.7578125,1.4219673,4.866784244813333
0.4267,itop,0.95,CONV-6,tinyimagenet,2,11,linear.6,0.1462499946355819,456,7488,0,254897,1,456.0,6.30543497230923,17.42105263157895,0,22.3530701754386,3.5896168,13.946219229170094
0.4623,dsr,0.95,CONV-6,tinyimagenet,0,0,convs1.0,0.380787044763565,91,658,1,13418,24,3.7916666666666665,2.455861353612208,8.23076923076923,1,10.417582417582418,2.101473,9.360601514575135
0.4623,dsr,0.95,CONV-6,tinyimagenet,0,1,convs1.3,0.0535753034055233,640,1975,14,38283,230,2.782608695652174,0.6400914907455444,4.0859375,12,3.4859375,0.18805921,5.2747848340914505
0.4623,dsr,0.95,CONV-6,tinyimagenet,0,3,convs1.7,0.1134168803691864,704,8362,0,374581,23,30.608695652173918,1.7183649323203347,12.877840909090908,0,13.869318181818182,1.1923008,11.739291539866835
0.4623,dsr,0.95,CONV-6,tinyimagenet,0,4,convs1.10,0.07379150390625,1280,10881,17,549315,51,25.098039215686278,1.1330986618995669,9.50078125,16,9.36875,1.1417646,10.510166790005442
0.4623,dsr,0.95,CONV-6,tinyimagenet,0,6,convs1.14,0.0326402448117733,1408,9626,10,285936,33,42.66666666666666,0.9163325049660422,7.836647727272727,10,7.776988636363637,0.58419275,9.71353747292308
0.4623,dsr,0.95,CONV-6,tinyimagenet,0,7,convs1.17,0.0075480141676962,2560,4452,565,54058,578,4.429065743944637,0.259525716304779,2.7390625,207,1.905078125,0.11501545,3.664802075727867
0.4623,dsr,0.95,CONV-6,tinyimagenet,0,9,linear.0,0.0090465545654296,4352,9486,752,191718,845,5.150295857988166,0.287702598992516,3.1796875,242,2.3614430147058822,0.19179273,3.760382975406045
0.4623,dsr,0.95,CONV-6,tinyimagenet,0,10,linear.3,0.2406463623046875,512,15771,0,991680,7,73.14285714285714,3.880276620388031,31.802734375,0,45.181640625,2.9147315,8.462881107013441
0.4623,dsr,0.95,CONV-6,tinyimagenet,0,11,linear.6,0.5276172161102295,456,27014,0,3287843,7,65.14285714285714,13.821364653737922,60.24122807017544,0,95.57456140350877,11.10471,29.16157156269151
0.4638,dsr,0.95,CONV-6,tinyimagenet,1,0,convs1.0,0.3379629552364349,91,584,0,10918,28,3.25,2.2275252171925137,7.417582417582418,0,9.362637362637363,1.8184695,8.763735350649565
0.4638,dsr,0.95,CONV-6,tinyimagenet,1,1,convs1.3,0.0474446602165699,640,1749,15,30827,256,2.5,0.5951271457597613,3.7328125,13,3.1296875,0.26575685,6.145001554709749
0.4638,dsr,0.95,CONV-6,tinyimagenet,1,3,convs1.7,0.09765625,704,7200,2,281882,22,32.0,1.4832154476845807,11.227272727272728,2,11.951704545454543,0.9937396,10.126775161852162
0.4638,dsr,0.95,CONV-6,tinyimagenet,1,4,convs1.10,0.0654839426279068,1280,9656,16,432655,83,15.421686746987952,1.0259279191493988,8.54375,16,8.35390625,0.9205309,10.099802388142969
0.4638,dsr,0.95,CONV-6,tinyimagenet,1,6,convs1.14,0.0264044869691133,1408,7787,20,204994,53,26.566037735849054,0.7789820426736366,6.5305397727272725,20,6.078125,0.5150124,7.444717243049487
0.4638,dsr,0.95,CONV-6,tinyimagenet,1,7,convs1.17,0.0067901611328125,2560,4005,530,44539,727,3.5213204951856945,0.2399766828864812,2.564453125,200,1.733984375,0.07406598,5.103051023873372
0.4638,dsr,0.95,CONV-6,tinyimagenet,1,9,linear.0,0.0081033706665039,4352,8497,855,154960,938,4.639658848614072,0.2660877727629507,2.952435661764706,246,2.1484375,0.17935276,3.694508725754917
0.4638,dsr,0.95,CONV-6,tinyimagenet,1,10,linear.3,0.24176025390625,512,15844,0,991925,3,170.66666666666666,3.599408907815814,31.9453125,0,45.615234375,2.6504974,7.9905336870220305
0.4638,dsr,0.95,CONV-6,tinyimagenet,1,11,linear.6,0.59521484375,456,30475,0,4144374,3,152.0,13.845054584637024,67.83114035087719,0,107.79824561403508,11.182538,29.104212055873937
0.4634,dsr,0.95,CONV-6,tinyimagenet,2,0,convs1.0,0.3836805522441864,91,663,1,13763,26,3.5,2.458533989204155,8.285714285714286,1,10.252747252747254,1.9987068,9.468493308903676
0.4634,dsr,0.95,CONV-6,tinyimagenet,2,1,convs1.3,0.05322265625,640,1962,17,38635,235,2.723404255319149,0.6402009963989258,4.065625,14,3.3765625,0.3328879,5.890577038149317
0.4634,dsr,0.95,CONV-6,tinyimagenet,2,3,convs1.7,0.1021321639418602,704,7530,8,309856,22,32.0,1.6115592826496472,11.696022727272728,8,12.623579545454543,1.099416,10.49104038376769
0.4634,dsr,0.95,CONV-6,tinyimagenet,2,4,convs1.10,0.0728895366191864,1280,10748,13,534385,92,13.91304347826087,1.136550498008728,9.396875,13,9.27109375,1.1189324,10.28182796909082
0.4634,dsr,0.95,CONV-6,tinyimagenet,2,6,convs1.14,0.0333828404545784,1408,9845,8,304328,27,52.14814814814815,0.934698299928145,7.9921875,8,7.794034090909091,0.65272486,8.920225310987815
0.4634,dsr,0.95,CONV-6,tinyimagenet,2,7,convs1.17,0.0084703229367733,2560,4996,470,65640,519,4.932562620423892,0.2844624042510986,2.9515625,198,2.094140625,0.11468375,5.8859833183335
0.4634,dsr,0.95,CONV-6,tinyimagenet,2,9,linear.0,0.0090217590332031,4352,9460,833,192313,799,5.446808510638298,0.2857178624938516,3.1737132352941178,247,2.3536305147058822,0.20827013,3.876697947575934
0.4634,dsr,0.95,CONV-6,tinyimagenet,2,10,linear.3,0.231231689453125,512,15154,0,914182,3,170.66666666666666,3.747546970844269,30.59765625,0,43.314453125,2.789412,8.28696270538189
0.4634,dsr,0.95,CONV-6,tinyimagenet,2,11,linear.6,0.5268945097923279,456,26977,0,3268915,3,152.0,13.715442992093273,60.16008771929825,0,92.35745614035088,11.02646,29.111770608903367
0.426,grasp,0.9,CONV-6,tinyimagenet,0,0,convs1.0,0.4380787014961242,91,757,0,14744,1,91.0,7.825534757677016,9.31868131868132,0,11.362637362637363,4.1157985,21.83710269517788
0.426,grasp,0.9,CONV-6,tinyimagenet,0,1,convs1.3,0.2753363847732544,640,10150,0,950740,1,640.0,4.824768950790167,16.859375,0,17.6453125,4.874419,39.63635379140656
0.426,grasp,0.9,CONV-6,tinyimagenet,0,3,convs1.7,0.2281087189912796,704,16818,0,1394617,1,704.0,6.898369340564717,24.889204545454547,0,28.76136363636364,5.7246385,29.197279129853555
0.426,grasp,0.9,CONV-6,tinyimagenet,0,4,convs1.10,0.1765272319316864,1280,26030,0,3050563,1,1280.0,5.24571645539254,21.3359375,0,22.59375,5.831798,42.96256707170886
0.426,grasp,0.9,CONV-6,tinyimagenet,0,6,convs1.14,0.1368204802274704,1408,40350,0,4083432,1,1408.0,6.773279494097964,29.657670454545453,0,33.77272727272727,6.425577,36.46326526278956
0.426,grasp,0.9,CONV-6,tinyimagenet,0,7,convs1.17,0.0850999653339386,2560,50194,0,5828048,1,2560.0,4.363184391055256,20.60703125,0,21.664453125,5.239165,43.94593874825196
0.426,grasp,0.9,CONV-6,tinyimagenet,0,9,linear.0,0.0524606704711914,4352,55009,15,7069614,5,870.4,2.772866741918466,13.639935661764708,14,13.413373161764708,4.3347206,48.41115623157133
0.426,grasp,0.9,CONV-6,tinyimagenet,0,10,linear.3,0.23077392578125,512,15124,0,893854,1,512.0,9.987833616090938,30.5390625,0,45.841796875,7.273083,20.925993823926618
0.426,grasp,0.9,CONV-6,tinyimagenet,0,11,linear.6,0.3232812583446502,456,16552,0,1217547,1,456.0,15.26806964267764,37.29824561403509,0,56.68640350877193,11.561456,32.32058311877679
0.42,grasp,0.9,CONV-6,tinyimagenet,1,0,convs1.0,0.4317129552364349,91,746,0,14314,1,91.0,7.723416815747272,9.197802197802195,0,10.54945054945055,4.239202,22.830308767559323
0.42,grasp,0.9,CONV-6,tinyimagenet,1,1,convs1.3,0.2708061933517456,640,9983,0,911564,1,640.0,4.712822394818067,16.5984375,0,17.1421875,4.650861,39.26296656445578
0.42,grasp,0.9,CONV-6,tinyimagenet,1,3,convs1.7,0.2308756560087204,704,17022,0,1414773,1,704.0,6.973898912017996,25.178977272727277,0,28.686079545454547,5.8136754,32.56082407408976
0.42,grasp,0.9,CONV-6,tinyimagenet,1,4,convs1.10,0.1847941130399704,1280,27249,0,3297756,1,1280.0,5.385454994160682,22.28828125,0,23.678125,6.132884,40.09713995618824
0.42,grasp,0.9,CONV-6,tinyimagenet,1,6,convs1.14,0.1375291645526886,1408,40559,0,4089711,1,1408.0,6.816591946916147,29.806107954545453,0,34.0625,6.4138174,34.18545408184804
0.42,grasp,0.9,CONV-6,tinyimagenet,1,7,convs1.17,0.085052490234375,2560,50166,0,5699010,1,2560.0,4.404576001269743,20.59609375,0,21.668359375,5.2269764,42.388678793026834
0.42,grasp,0.9,CONV-6,tinyimagenet,1,9,linear.0,0.0506610870361328,4352,53122,16,6263187,2,2176.0,2.7167863998945583,13.206341911764708,16,13.130744485294118,3.835483,48.13857138144248
0.42,grasp,0.9,CONV-6,tinyimagenet,1,10,linear.3,0.2318572998046875,512,15195,0,901369,1,512.0,10.051021012011915,30.677734375,0,45.84375,7.249646,20.814748484081807
